"year"|"conflictid_new"|"actor"|"conflict_type"|"conflict_country"|"ai_prev"|"hrw_prev"|"state_prev"|"actor_type"|"theta_static"|"theta_sd_static"|"theta_upper_static"|"theta_low_static"|"theta_dynamic"|"theta_sd_dynamic"|"theta_upper_dynamic"|"theta_low_dynamic"|"max_prev"|"lag_ai_prev"|"lag_hrw_prev"|"lag_state_prev"|"lag_max_prev"|"lag_theta_static"|"lag_theta_sd_static"|"lag_theta_dynamic"|"lag_theta_sd_dynamic"
2011|413|"Rebels"|"intra"|"Ethiopia"|0|0|0|3|-0.433706855123511|0.782820608752424|0.898043194399183|-2.09337050411676|0.108262164040931|0.748365569944705|1.38063580627106|-1.51399377200502|0|0|0|0|0|-0.409461784247048|0.797538898953568|0.109968768501833|0.7371812102079
2012|413|"Rebels"|"intra"|"Ethiopia"|0|0|0|3|-0.430778658450021|0.800992545814905|0.941287641518916|-2.13931812548808|0.0978908661339358|0.764032577268207|1.38846628117659|-1.5267511244685|0|0|0|0|0|-0.433706855123511|0.782820608752424|0.108262164040931|0.748365569944705
2013|413|"Rebels"|"intra"|"Ethiopia"|0|0|0|3|-0.434725397039442|0.781530923802198|0.898574548984528|-2.06299980486868|0.084677596109279|0.755590285478004|1.3714084035675|-1.6167268455431|0|0|0|0|0|-0.430778658450021|0.800992545814905|0.0978908661339358|0.764032577268207
2015|413|"Rebels"|"intra"|"Ethiopia"|0|0|0|3|-0.407945358900779|0.762180823579874|0.896270627020578|-2.0665220174742|-0.274230941413712|0.830249979039105|1.15257549082181|-1.97649307913008|0|0|0|0|0|-0.315845445963891|0.809927321103316|0.0380476130400692|0.781725779664173
1999|414|"Government"|"intra"|"Russian Federation"|0|0|0|1|-0.407491385511578|0.760707525757552|0.887087162032425|-2.05761323865597|-0.287418057280593|0.842824683200113|1.19762328773594|-2.11601630278048|0|NA|NA|NA|NA|NA|NA|NA|NA
1999|414|"Rebels"|"intra"|"Russian Federation"|0|0|0|3|-0.418886782176346|0.778641494480777|0.900515640488771|-2.10904461457431|-0.292012280009465|0.840158506467862|1.18522629910997|-2.08341105393407|0|NA|NA|NA|NA|NA|NA|NA|NA
1999|415|"Government"|"intra"|"Uzbekistan"|0|0|0|1|-0.438998620205821|0.792160784397117|0.928234434236586|-2.08541955143459|-0.298378735161259|0.84912308745094|1.16128187210055|-2.14522561448828|0|NA|NA|NA|NA|NA|NA|NA|NA
2000|415|"Government"|"intra"|"Uzbekistan"|0|3|1|1|1.36695907930556|0.467924091164411|2.28427357604579|0.413227076483783|1.69971543405952|0.480455892897662|2.64189865738655|0.749629218605543|3|0|0|0|0|-0.438998620205821|0.792160784397117|-0.298378735161259|0.84912308745094
2004|415|"Government"|"intra"|"Uzbekistan"|0|0|1|1|0.517621401284626|0.539350958331427|1.42979788715418|-0.71927869558657|0.816534412848734|0.544531554427641|1.75419272483738|-0.346295127703775|1|0|0|0|0|-0.307977291059332|0.794687165900932|-0.255637467269876|0.841479179672989
1999|415|"Rebels"|"intra"|"Uzbekistan"|0|0|0|3|-0.423246086341869|0.775422277877322|0.90146824372369|-2.12925206166326|-0.291449963952333|0.822915381265589|1.15258372990289|-2.09232335348214|0|NA|NA|NA|NA|NA|NA|NA|NA
2000|415|"Rebels"|"intra"|"Uzbekistan"|0|0|0|3|-0.42286555096906|0.811949384221376|0.959337419206927|-2.21961214506993|-0.0430188715911216|0.770863000685415|1.25009521231034|-1.72326136811846|0|0|0|0|0|-0.423246086341869|0.775422277877322|-0.291449963952333|0.822915381265589
2004|415|"Rebels"|"intra"|"Uzbekistan"|0|0|0|3|-0.414129675004546|0.791763070546602|0.925542012923683|-2.09723153241761|-0.291558546377294|0.842304786746387|1.17651094309483|-2.11687267590904|0|0|0|0|0|-0.319116870473853|0.816173897857008|-0.257328713740187|0.839470781722789
2001|416|"Government"|"intra"|"Central African Republic"|0|0|0|1|-0.380071828870247|0.807321970952826|1.04486117444715|-2.06434351046004|-0.268116739033909|0.858742550146214|1.25850505460813|-2.09669597576982|0|NA|NA|NA|NA|NA|NA|NA|NA
2002|416|"Government"|"intra"|"Central African Republic"|1|0|1|1|1.07916709466763|0.407298444021042|1.83076590383815|0.226918247108027|1.42026739411638|0.421872324954505|2.22220761145461|0.554052821412194|1|0|0|0|0|-0.380071828870247|0.807321970952826|-0.268116739033909|0.858742550146214
2006|416|"Government"|"intra"|"Central African Republic"|1|0|1|1|1.26731117909945|0.453782405473285|2.10242838818237|0.361752229842471|1.55452539691784|0.454256079268057|2.42444640458325|0.608079063802004|1|0|NA|1|1|0.877662585847477|0.526037698329728|1.02156029850255|0.544068152495666
2009|416|"Government"|"intra"|"Central African Republic"|0|0|1|1|0.507005640922567|0.544111765164404|1.44420091053815|-0.670821217272897|0.806024575797736|0.562400236383664|1.76244494887088|-0.437983533425003|1|0|0|1|1|0.769562912246247|0.513519696995562|1.01279284308825|0.495931888795463
2010|416|"Government"|"intra"|"Central African Republic"|0|0|3|1|1.01937646611182|0.635438521543376|2.21051805587497|-0.339681281716804|1.3873976115919|0.638472164716439|2.61140273341025|0.0578748854452122|3|0|0|1|1|0.507005640922567|0.544111765164404|0.806024575797736|0.562400236383664
2011|416|"Government"|"intra"|"Central African Republic"|0|0|3|1|1.00994597265912|0.661174963114291|2.20898740140144|-0.429613242817291|1.43577289238281|0.638005396323082|2.63223528568711|0.136382092344919|3|0|0|3|3|1.01937646611182|0.635438521543376|1.3873976115919|0.638472164716439
2012|416|"Government"|"intra"|"Central African Republic"|0|0|3|1|1.02722952957618|0.639318045713571|2.23314037369654|-0.313255711222281|1.48457288674834|0.636875262635342|2.70382152658041|0.141342928531322|3|0|0|3|3|1.00994597265912|0.661174963114291|1.43577289238281|0.638005396323082
2013|416|"Government"|"intra"|"Central African Republic"|2|3|3|1|2.53506031458179|0.408141493483071|3.35082003818009|1.74019851731721|2.91121126731069|0.446060311074513|3.8256217069674|2.07527465974228|3|0|0|3|3|1.02722952957618|0.639318045713571|1.48457288674834|0.636875262635342
2001|416|"Rebels"|"intra"|"Central African Republic"|0|0|0|3|-0.375529100306904|0.806861348483655|1.02357084738048|-2.09921561094433|-0.245039571132984|0.854667601213493|1.22987791077358|-2.07580657315529|0|NA|NA|NA|NA|NA|NA|NA|NA
2002|416|"Rebels"|"intra"|"Central African Republic"|0|0|2|3|0.684358599745648|0.564399264686884|1.63651590541388|-0.573697219903351|1.05829495227323|0.54180469723607|2.01277467730947|-0.168457567247635|2|0|0|0|0|-0.375529100306904|0.806861348483655|-0.245039571132984|0.854667601213493
2006|416|"Rebels"|"intra"|"Central African Republic"|1|0|0|3|0.800161589066858|0.535250592280525|1.78219276831623|-0.326997568314661|1.04406706250188|0.564490811113723|2.04841408225224|-0.130174951407756|1|0|NA|0|0|-0.278422813414762|0.835861173817646|-0.224927527679086|0.837255761646547
2009|416|"Rebels"|"intra"|"Central African Republic"|0|0|0|3|-0.437014753110203|0.791866186346443|0.918428994672786|-2.1668181380854|-0.287071346431419|0.818398366820511|1.13587776915942|-2.03193774564253|0|0|0|0|0|-0.332409358391094|0.833178305143098|-0.0367076888798758|0.779266110442695
2010|416|"Rebels"|"intra"|"Central African Republic"|1|0|3|3|1.71555929685875|0.52348162102649|2.7414797428338|0.677219497439203|2.04930063744619|0.513714336166325|3.05145261206957|1.07125139441825|3|0|0|0|0|-0.437014753110203|0.791866186346443|-0.287071346431419|0.818398366820511
2011|416|"Rebels"|"intra"|"Central African Republic"|1|0|3|3|1.70138519713485|0.509181875156724|2.72452120357758|0.674441599468857|2.07580452346363|0.50772057542018|3.09316727143297|1.09461462929045|3|1|0|3|3|1.71555929685875|0.52348162102649|2.04930063744619|0.513714336166325
2012|416|"Rebels"|"intra"|"Central African Republic"|0|0|0|3|-0.383930489285813|0.809624336614963|1.04849913010626|-2.10082511577615|0.156810784686693|0.758986860024216|1.46868466181884|-1.52527987566122|0|1|0|3|3|1.70138519713485|0.509181875156724|2.07580452346363|0.50772057542018
2013|416|"Rebels"|"intra"|"Central African Republic"|1|0|0|3|0.656183754416686|0.531479600533711|1.59471772263229|-0.53566352288673|1.07560812689173|0.501785095932591|1.98803221792702|-0.0328877468895483|1|0|0|0|0|-0.383930489285813|0.809624336614963|0.156810784686693|0.758986860024216
2001|417|"Government"|"intra"|"Macedonia, FYR"|0|0|0|1|-0.397003316775248|0.757604660752132|0.888742077959937|-2.00883759145144|-0.278909785013177|0.824441752914321|1.16648236559221|-2.02925503692245|0|NA|NA|NA|NA|NA|NA|NA|NA
2001|417|"Rebels"|"intra"|"Macedonia, FYR"|0|0|0|3|-0.433908144779496|0.800710651751329|0.931614193418853|-2.09758039652724|-0.276643516898127|0.811925351426628|1.16884226233503|-1.97575988328865|0|NA|NA|NA|NA|NA|NA|NA|NA
2001|418|"Government"|"intra"|"United States"|0|0|0|1|-0.309115119871244|0.829005504725611|1.10947852472062|-2.05589173563175|-0.198746071134256|0.846638643595576|1.32695235810475|-1.99007724312462|0|NA|NA|NA|NA|NA|NA|NA|NA
2002|418|"Government"|"intra"|"United States"|0|0|0|1|-0.298764460613835|0.814073927614274|1.13635010512328|-2.03247463839804|0.0888650697455197|0.801196216591482|1.45518346148262|-1.66119232456976|0|0|0|0|0|-0.309115119871244|0.829005504725611|-0.198746071134256|0.846638643595576
2004|418|"Government"|"intra"|"United States"|0|0|0|1|-0.299960237894609|0.824566311188127|1.13974775557457|-2.06001109528844|-0.193652926680125|0.857598846985488|1.32163561909485|-1.93912570870727|0|0|0|NA|0|-0.212258965163704|0.840831799815128|-0.101550526547297|0.852145190574554
2005|418|"Government"|"intra"|"United States"|0|0|0|1|-0.304001540850237|0.837364122933915|1.13954545298841|-2.12209645353468|0.0634436372386569|0.820249468680457|1.4898707993279|-1.66826118430267|0|0|0|0|0|-0.299960237894609|0.824566311188127|-0.193652926680125|0.857598846985488
2006|418|"Government"|"intra"|"United States"|0|0|0|1|-0.320756539140536|0.842249151541804|1.11613663178135|-2.08197379445033|0.168278738253647|0.802929809725018|1.51383847451529|-1.60814371749671|0|0|0|0|0|-0.304001540850237|0.837364122933915|0.0634436372386569|0.820249468680457
2007|418|"Government"|"intra"|"United States"|0|0|0|1|-0.290509033542848|0.822075898247931|1.15184582151391|-2.10431821985075|0.224359220744531|0.777200781046626|1.56746433402754|-1.45236457208556|0|0|0|0|0|-0.320756539140536|0.842249151541804|0.168278738253647|0.802929809725018
2008|418|"Government"|"intra"|"United States"|0|0|0|1|-0.301789766103685|0.8215710366226|1.12047279156438|-2.04501940789938|0.31785279638751|0.750511248318277|1.57203348564438|-1.32063120792239|0|0|0|0|0|-0.290509033542848|0.822075898247931|0.224359220744531|0.777200781046626
2009|418|"Government"|"intra"|"United States"|0|0|0|1|-0.302499650562776|0.812189169000588|1.08151437137221|-2.00718517159535|0.216512485196661|0.80206252692532|1.58062479352241|-1.50059967960614|0|0|0|0|0|-0.301789766103685|0.8215710366226|0.31785279638751|0.750511248318277
2010|418|"Government"|"intra"|"United States"|0|0|0|1|-0.311006243922566|0.812174569772162|1.10172461316677|-2.03019865100224|0.148268036619653|0.792359612492856|1.51965999609012|-1.5389293481057|0|0|0|0|0|-0.302499650562776|0.812189169000588|0.216512485196661|0.80206252692532
2011|418|"Government"|"intra"|"United States"|0|0|0|1|-0.303182759633691|0.793303418386751|1.10716457060604|-1.96326822329586|0.331074289506365|0.752741061015569|1.60103236753323|-1.33593440175067|0|0|0|0|0|-0.311006243922566|0.812174569772162|0.148268036619653|0.792359612492856
2012|418|"Government"|"intra"|"United States"|0|0|0|1|-0.307304525901546|0.823849625598235|1.11661569399743|-2.04355185713156|0.312103680918688|0.757077952248826|1.62202697424357|-1.37444349656494|0|0|0|0|0|-0.303182759633691|0.793303418386751|0.331074289506365|0.752741061015569
2013|418|"Government"|"intra"|"United States"|0|0|0|1|-0.215298007573672|0.870056498036879|1.35177824611372|-1.98651197787714|0.426554670437155|0.85924663498557|1.91897369505686|-1.42143685797185|0|0|0|0|0|-0.307304525901546|0.823849625598235|0.312103680918688|0.757077952248826
2014|418|"Government"|"intra"|"United States"|0|0|0|1|-0.299443163314956|0.802583717311689|1.09710813056126|-1.93805600930223|0.373172020246746|0.756085609350591|1.66033973257338|-1.26770066828483|0|0|0|0|0|-0.215298007573672|0.870056498036879|0.426554670437155|0.85924663498557
2015|418|"Government"|"intra"|"United States"|0|0|0|1|-0.325553700153789|0.820404325222254|1.08717666120173|-2.09091445522705|0.300139661762653|0.788912770131918|1.62363793230732|-1.45976718487033|0|0|0|0|0|-0.299443163314956|0.802583717311689|0.373172020246746|0.756085609350591
2001|418|"Rebels"|"intra"|"United States"|0|0|0|3|-0.297406645274908|0.795129646552124|1.09723562478368|-2.06712238496973|-0.195891694511152|0.871103375239634|1.35000702920977|-1.98132636127522|0|NA|NA|NA|NA|NA|NA|NA|NA
2002|418|"Rebels"|"intra"|"United States"|0|0|0|3|-0.292506287800765|0.839071913774911|1.17335630898214|-2.05896786395285|0.075578144110164|0.805522392227733|1.47607348706527|-1.65975840289512|0|0|0|0|0|-0.297406645274908|0.795129646552124|-0.195891694511152|0.871103375239634
2004|418|"Rebels"|"intra"|"United States"|0|0|0|3|-0.313275959117387|0.813668920723895|1.14036673416359|-1.96928961417702|-0.202242826984157|0.894037512529529|1.392847961532|-2.09577558248337|0|0|0|NA|0|-0.236581959101519|0.833003571081056|-0.117159224279152|0.866425046649126
2005|418|"Rebels"|"intra"|"United States"|0|0|0|3|-0.302444156756644|0.828881316863605|1.11100650257318|-2.07785025888594|0.0749263039109379|0.823919567629914|1.49078243130978|-1.68863513299139|0|0|0|0|0|-0.313275959117387|0.813668920723895|-0.202242826984157|0.894037512529529
2006|418|"Rebels"|"intra"|"United States"|0|0|0|3|-0.30026369239021|0.818268936382476|1.11845213785214|-2.02452479824796|0.18054437396518|0.787486188360231|1.54121322292452|-1.50115681584204|0|0|0|0|0|-0.302444156756644|0.828881316863605|0.0749263039109379|0.823919567629914
2007|418|"Rebels"|"intra"|"United States"|0|0|0|3|-0.303840881316104|0.821718100287744|1.11682631016634|-2.03256340534661|0.218548146516471|0.817036827745729|1.6084425787925|-1.56523675771267|0|0|0|0|0|-0.30026369239021|0.818268936382476|0.18054437396518|0.787486188360231
2008|418|"Rebels"|"intra"|"United States"|0|0|0|3|-0.317867450542156|0.847526777894867|1.14125884298179|-2.07825327071863|0.313609796077538|0.759416009743834|1.59183033659101|-1.34384620851733|0|0|0|0|0|-0.303840881316104|0.821718100287744|0.218548146516471|0.817036827745729
2009|418|"Rebels"|"intra"|"United States"|0|0|0|3|-0.292215304462437|0.819048120408965|1.11040214330112|-2.02528585740198|0.194604341714048|0.815247497552839|1.61248681244831|-1.61546989018547|0|0|0|0|0|-0.317867450542156|0.847526777894867|0.313609796077538|0.759416009743834
2010|418|"Rebels"|"intra"|"United States"|0|0|0|3|-0.322752691601452|0.827953774530779|1.09975921897862|-2.10325545462057|0.146543528329087|0.795815498076268|1.50843174141796|-1.53112521003811|0|0|0|0|0|-0.292215304462437|0.819048120408965|0.194604341714048|0.815247497552839
2011|418|"Rebels"|"intra"|"United States"|0|0|0|3|-0.303842707130486|0.805806126285808|1.11557650750702|-1.98100860499157|0.336521404021599|0.748316178262014|1.6470853882132|-1.25630000651057|0|0|0|0|0|-0.322752691601452|0.827953774530779|0.146543528329087|0.795815498076268
2012|418|"Rebels"|"intra"|"United States"|0|0|0|3|-0.313931202186305|0.817356589524969|1.11116901958799|-2.07172411515603|0.313461216184872|0.77160512127056|1.62115126874365|-1.38630983883851|0|0|0|0|0|-0.303842707130486|0.805806126285808|0.336521404021599|0.748316178262014
2013|418|"Rebels"|"intra"|"United States"|0|0|0|3|-0.207806890059083|0.873617191605689|1.36765125582086|-2.02393784197808|0.457263599809214|0.808608014976228|1.92430746583233|-1.27764456909857|0|0|0|0|0|-0.313931202186305|0.817356589524969|0.313461216184872|0.77160512127056
2014|418|"Rebels"|"intra"|"United States"|0|0|0|3|-0.299155437873918|0.81008815329924|1.14022268969763|-2.00233046905914|0.375556972626617|0.739321730494049|1.63541076906441|-1.24370465399053|0|0|0|0|0|-0.207806890059083|0.873617191605689|0.457263599809214|0.808608014976228
2015|418|"Rebels"|"intra"|"United States"|0|0|0|3|-0.30330569368989|0.85724687197931|1.17214375932769|-2.17364427319914|0.30183881422322|0.791496489385361|1.64808180497634|-1.46638938293151|0|0|0|0|0|-0.299155437873918|0.81008815329924|0.375556972626617|0.739321730494049
2002|419|"Government"|"intra"|"Cote d'Ivoire"|1|0|0|1|0.657248917059905|0.519529451251797|1.56466317921246|-0.466709422146866|0.908629931976015|0.540237866132215|1.85583179922474|-0.234141223425993|1|NA|NA|NA|NA|NA|NA|NA|NA
2003|419|"Government"|"intra"|"Cote d'Ivoire"|0|0|0|1|-0.433333364825988|0.819747391521374|0.957051877939992|-2.19383132556644|-0.022061658768987|0.774000513910228|1.28664421908118|-1.74396870115098|0|1|0|0|1|0.657248917059905|0.519529451251797|0.908629931976015|0.540237866132215
2004|419|"Government"|"intra"|"Cote d'Ivoire"|0|0|0|1|-0.422239206835419|0.783085624327406|0.935357225854261|-2.08790714865138|0.0533300820839423|0.76265068684831|1.38293908314077|-1.59512911545324|0|0|0|0|0|-0.433333364825988|0.819747391521374|-0.022061658768987|0.774000513910228
2011|419|"Government"|"intra"|"Cote d'Ivoire"|2|3|1|1|2.07819276886516|0.419998970136167|2.87704840633606|1.20694085755878|2.36376670580325|0.415861574390699|3.17322096798112|1.54788403026259|3|NA|NA|NA|NA|NA|NA|NA|NA
2002|419|"Rebels"|"intra"|"Cote d'Ivoire"|1|1|0|3|1.18371362271097|0.420309273757435|1.96692936242363|0.335619511396119|1.48717623331344|0.407679806629213|2.25302612672363|0.64787080000992|1|NA|NA|NA|NA|NA|NA|NA|NA
2003|419|"Rebels"|"intra"|"Cote d'Ivoire"|0|0|1|3|0.520234891043933|0.545484934649483|1.46474364457763|-0.678886274716361|0.898567133808351|0.517459036660854|1.8035784520489|-0.190167541398408|1|1|1|0|1|1.18371362271097|0.420309273757435|1.48717623331344|0.407679806629213
2004|419|"Rebels"|"intra"|"Cote d'Ivoire"|0|0|0|3|-0.402201157300759|0.778253139282226|0.93604385029905|-2.07939856683562|0.0539880650880271|0.755000921290389|1.32358198155817|-1.54622018010371|0|0|0|1|1|0.520234891043933|0.545484934649483|0.898567133808351|0.517459036660854
2011|419|"Rebels"|"intra"|"Cote d'Ivoire"|0|0|0|3|-0.430848148071468|0.794700908879471|0.955574607441436|-2.14319614190984|-0.284307250591207|0.835040472494349|1.18396768419537|-2.02126695286328|0|NA|NA|NA|NA|NA|NA|NA|NA
2003|420|"Iraq"|"inter"|"Iraq"|0|0|0|1|-0.446528987498147|0.817090273470468|0.959183617696633|-2.15813411855458|-0.282037198320247|0.820332426868947|1.13504239701696|-2.08475166175227|0|NA|NA|NA|NA|NA|NA|NA|NA
1989|421|"Government"|"intra"|"India"|1|0|0|1|0.788703798559988|0.558253392784398|1.7887850803641|-0.374646756911883|1.04062004663913|0.565250353030728|2.03480899396759|-0.215171909038934|1|NA|NA|NA|NA|NA|NA|NA|NA
1990|421|"Government"|"intra"|"India"|0|0|2|1|0.894005916657842|0.598211282501277|1.94499320427347|-0.420850847303753|1.24449827797415|0.588715591801586|2.31808131246076|0.00414319139559198|2|1|0|0|1|0.788703798559988|0.558253392784398|1.04062004663913|0.565250353030728
1994|421|"Government"|"intra"|"India"|0|0|0|1|-0.415493311192708|0.789375019723639|0.952740437337171|-2.15228301824867|-0.306528892125763|0.844843722079199|1.16151197459529|-2.09548678592157|0|0|0|0|0|-0.311614919142762|0.811867964747802|-0.251317436151265|0.833014501143225
1996|421|"Government"|"intra"|"India"|0|0|0|1|-0.426516781200668|0.791692745742748|0.928548451359977|-2.08872669983827|-0.306622769726236|0.828754858772012|1.12224697469203|-2.09719008292542|0|0|0|0|0|-0.336904353064151|0.833730472628384|-0.0985372874292159|0.808168837039788
1997|421|"Government"|"intra"|"India"|0|0|0|1|-0.412226971388149|0.778461395331648|0.899171763576308|-2.13316401714043|-0.0404956809000484|0.760115596947285|1.25792424969421|-1.69891944953175|0|0|0|0|0|-0.426516781200668|0.791692745742748|-0.306622769726236|0.828754858772012
1998|421|"Government"|"intra"|"India"|0|0|0|1|-0.425530943244836|0.805753573207227|0.950218420905575|-2.16758865020917|0.0687701577924775|0.763472862305802|1.3637905202718|-1.64043342034587|0|0|0|0|0|-0.412226971388149|0.778461395331648|-0.0404956809000484|0.760115596947285
1999|421|"Government"|"intra"|"India"|0|0|0|1|-0.432457852173056|0.795241382502178|0.932395596021806|-2.1425563958232|0.107478964689663|0.758734725093151|1.42748183342723|-1.54138284269744|0|0|0|0|0|-0.425530943244836|0.805753573207227|0.0687701577924775|0.763472862305802
